lang	pool	kind	meta	value
fi	outcome.success.hard.pool	ENGLISH_LIKE	5	"Between ice and glass,
you chose control."
fi	outcome.success.hard.pool	ENGLISH_LIKE	6	"The waves fell quiet,
and the sea reclaimed its hidden depths."
fi	outcome.success.hard.pool	ENGLISH_LIKE	7	"Some treasures still await.
Next time, a different path."
fi	outcome.success.hard.pool	ENGLISH_LIKE	8	"The sky didn’t change.
You did."
fi	outcome.success.hard.pool	ENGLISH_LIKE	9	"The moment passed.
What remained was order."
fi	outcome.success.hard.pool	ENGLISH_LIKE	10	"Winter is honest.
So was your run."
fi	outcome.success.hard.pool	ENGLISH_LIKE	11	"The stars aligned for a moment.
You noticed."
fi	outcome.success.hard.pool	ENGLISH_LIKE	12	"The distance closed.
Time did not."
fi	outcome.success.hard.pool	ENGLISH_LIKE	13	"The world’s rules stood firm.
 And the signal of possibility was real."
fi	outcome.success.hard.pool	ENGLISH_LIKE	14	"The path closed quietly.
You were already through."
fi	outcome.success.hard.pool	ENGLISH_LIKE	15	"Nothing changed.
Only your position did."
fi	outcome.success.hard.pool	ASCII_LIKE	16	"Not luck.
Alignment."
fi	outcome.success.hard.pool	ENGLISH_LIKE	17	"The moment passed.
The record remains."
fi	outcome.success.hard.pool	ENGLISH_LIKE	18	"The outcome didn’t change.
Still, you moved forward."
fi	outcome.success.hard.pool	ENGLISH_LIKE	19	"The output didn’t change.
But you reached a new level."
fi	outcome.success.hard.pool	ENGLISH_LIKE	20	"The ending was the same.
But the one who reached it had changed."
fi	outcome.success.hard.pool	ENGLISH_LIKE	21	"The destination is the same
—but you’re no longer the traveler you once were."
fi	outcome.success.hard.pool	ENGLISH_LIKE	22	"Light fell evenly, ,
and every shadow vanished."
fi	outcome.success.hard.pool	ENGLISH_LIKE	23	"The wind fell silent.
and everything returned to where it belonged."
fi	outcome.success.hard.pool	ENGLISH_LIKE	24	"A moment of silence.
The world steadied its breath."
fi	outcome.success.hard.pool	ENGLISH_LIKE	25	"The record is etched deep in the sand—
beyond the reach of the wind."
fi	outcome.success.hard.pool	ENGLISH_LIKE	26	"Harmony was restored.
Everything had been for this moment."
fi	outcome.success.hard.pool	ENGLISH_LIKE	27	"Time slipped by in silence,
tucked away in the corners of memory."
fi	outcome.success.hard.pool	ENGLISH_LIKE	28	"The sky shifted in color,
and one story came to its end."
fi	outcome.success.hard.pool	ENGLISH_LIKE	29	"The waves grew calm,
and the sea hid its depths once more."
fi	outcome.success.hard.pool	ENGLISH_LIKE	30	"The footsteps stopped,
and only the place remained."
fi	outcome.success.hard.pool	ENGLISH_LIKE	31	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.success.hard.pool	ENGLISH_LIKE	32	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	1	"Time ran out.
Nothing else did."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	2	"The treasure can wait.
So can you."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	3	"Breathe in.
Then again."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	4	"That’s all for now.
On to the next step."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	5	"You're still here.
That’s what matters."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	6	"The run ended.
You didn’t."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	7	"TIME'S UP.
The run ended.
You didn't."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	8	"TIME'S UP.
The rules don’t change.
Again."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	9	"TIME'S UP.
“So close” is real."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	10	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	11	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	12	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	13	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	14	"Silence.
Only time passed through."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	15	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.easy.pool	ENGLISH_LIKE	16	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	1	"The distance closed.
Time did not."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	2	"The world kept its rules.
You touched the edge."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	3	"You didn’t make it.
But the signal was real."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	4	"Some treasures still await.
Let’s try a different path."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	5	"The result remained.
The position changed."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	6	"Time ran out.
Meaning didn't."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	7	"So close.
The sound said so."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	8	"The map is still open.
Come back to it."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	9	"The world’s rules stood firm.
The signal of possibility was real."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	10	The world kept its rules.
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	11	"The moment passed.
The record remains."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	12	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	13	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	14	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	15	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	16	"Silence.
Only time passed through."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	17	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	18	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	19	"> Time ran out.
> 
> Nothing else did."
fi	outcome.timeup.normal.pool	ENGLISH_LIKE	20	"> The outcome didn’t change.
> 
> But your position did."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	1	"Even the aurora fades.
Come back with a new stride."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	2	"In a fragile world,
haste shatters clarity before it can be found."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	3	"The moment slipped away.
The meaning did not."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	4	"Winter is patient.
Be the same."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	5	"The sky kept moving.
So will you."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	6	"The story moves on.
The end is not yet."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	7	"The stars were there, watching.
Again."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	8	"Ice takes its time.
Neither do you."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	9	"The sky kept moving.
So can you."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	10	"The north has learned to wait.
So should you."
fi	outcome.timeup.hard.pool	ASCII_LIKE	11	"This is an interlude
—It’s not over."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	12	"Like drifting clouds,
don’t lose your flow—like a river."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	13	"The sound was near.
The distance was real.
But that moment can’t be saved."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	14	"You were closing in.
Only time wasn’t."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	15	"The world held to its rules.
You touched the edge of them."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	16	"You didn’t reach the treasure. 
But the signal was real."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	17	"Nothing changed.
Only your position did."
fi	outcome.timeup.hard.pool	ASCII_LIKE	18	"It wasn’t luck.
Alignment."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	19	"The moment slipped away,
but the record stayed."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	20	"You crossed fragile ground
and left the horizon unbroken."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed.
The record remains."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	22	"The sun sank,
and shadow covered the world once again."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	23	"The last grains of sand fell,
and the story quietly came to a close."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	24	"The wind swept through,
and the footprints vanished without a trace."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	25	"The tide came in,
What once had been there returned to the sea."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	26	"Silence.
Only time passed through."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	27	"Victory and defeat 
are nothing more than grains of sand."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	28	"The road goes on—or it ends.
Either way, it lies on the same earth."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	29	"The season closed.
The land remained."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	30	"The path The path remains.
Only your steps stopped."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	31	"Your time ran out.
The sky didn’t."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	32	"It wasn’t rejection.
Only silence."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	33	"The world is still intact.
You can return—changed."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	34	"The season ended.
The forest remains."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	35	"The distance was closing.
Time kept its rhythm."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	36	"Your time came to a halt.
The sky kept moving."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	37	"Not rejection
Just silence."
fi	outcome.timeup.hard.pool	ENGLISH_LIKE	38	"The path is still here.
You can come back—changed."
fr	outcome.success.easy.pool	ENGLISH_LIKE	1	"You’ve made it.
The truth remains."
fr	outcome.success.easy.pool	ENGLISH_LIKE	2	"Even if it was only a small step,
you held your ground."
fr	outcome.success.easy.pool	ENGLISH_LIKE	3	"You listened.
 The path opened."
fr	outcome.success.easy.pool	ENGLISH_LIKE	4	"> You made it here
> 
> The rules were simple —
> 
> the choice was yours."
fr	outcome.success.easy.pool	ENGLISH_LIKE	5	"> Distance became meaning.
> 
> and time answered your footsteps."
fr	outcome.success.easy.pool	ENGLISH_LIKE	6	"> Not everything shines forever.
> 
> But this moment did."
fr	outcome.success.easy.pool	ENGLISH_LIKE	7	"Light fell evenly, ,
and every shadow vanished."
fr	outcome.success.easy.pool	ENGLISH_LIKE	8	"The wind fell silent.
and everything returned to where it belonged."
fr	outcome.success.easy.pool	ENGLISH_LIKE	9	"A moment of silence.
The world steadied its breath."
fr	outcome.success.easy.pool	ENGLISH_LIKE	10	"The record is etched deep in the sand—
beyond the reach of the wind."
fr	outcome.success.easy.pool	ENGLISH_LIKE	11	"Harmony was restored.
Everything had been for this moment."
fr	outcome.success.easy.pool	ENGLISH_LIKE	12	"Time slipped by in silence,
tucked away in the corners of memory."
fr	outcome.success.easy.pool	ENGLISH_LIKE	13	"The sky shifted in color,
and one story came to its end."
fr	outcome.success.easy.pool	ENGLISH_LIKE	14	"The waves grew calm,
and the sea hid its depths once more."
fr	outcome.success.easy.pool	ENGLISH_LIKE	15	"The footsteps stopped,
and only the place remained."
fr	outcome.success.easy.pool	ENGLISH_LIKE	16	"Victory and defeat 
are nothing more than grains of sand."
fr	outcome.success.easy.pool	ENGLISH_LIKE	17	"The road goes on—or it ends.
Either way, it lies on the same earth."
fr	outcome.success.normal.pool	ENGLISH_LIKE	1	"The distance has found its meaning.
Time has rewarded your journey."
fr	outcome.success.normal.pool	ENGLISH_LIKE	2	"The time is up.
but the rest is far from over."
fr	outcome.success.normal.pool	ENGLISH_LIKE	3	"The axis is found.
the world has cased its motion."
fr	outcome.success.normal.pool	ENGLISH_LIKE	4	"The glass held its breath,
and you held your ground."
fr	outcome.success.normal.pool	ENGLISH_LIKE	5	"Under the stillness of the sky,
your spirit did not waver."
fr	outcome.success.normal.pool	ENGLISH_LIKE	6	"Few things shine forever.
but this moment was radiant."
fr	outcome.success.normal.pool	ENGLISH_LIKE	7	"You traversed the fragile earth,
without losing the view."
fr	outcome.success.normal.pool	ENGLISH_LIKE	8	"The moment has passed.
The legacy remains."
fr	outcome.success.normal.pool	ASCII_LIKE	9	"Luck fades fast.
order endures."
fr	outcome.success.normal.pool	ENGLISH_LIKE	10	"The sky knows no pause in endless circle,
nor shall you find yours."
fr	outcome.success.normal.pool	ENGLISH_LIKE	11	"The center has been reached.
The world stood still."
fr	outcome.success.normal.pool	ENGLISH_LIKE	12	"Finally here.
The truth remains unyielding."
fr	outcome.success.normal.pool	ENGLISH_LIKE	13	"You have seen it through.
And mark this: it was you, and no one else, who chose this path."
fr	outcome.success.normal.pool	ENGLISH_LIKE	14	"Time drifted into silence,
finding its place in the recesses of the mind."
fr	outcome.success.normal.pool	ENGLISH_LIKE	15	"As the sky transformed,
the tale found its final resolved."
fr	outcome.success.normal.pool	ENGLISH_LIKE	16	"The waters fell calm,
and the sky once more veiled its abyss."
fr	outcome.success.normal.pool	ENGLISH_LIKE	17	"The footsteps ceased,
only the place remained."
fr	outcome.success.normal.pool	ENGLISH_LIKE	18	"Light fell evenly, ,
and every shadow vanished."
fr	outcome.success.normal.pool	ENGLISH_LIKE	19	"The wind fell silent.
and everything returned to where it belonged."
fr	outcome.success.normal.pool	ENGLISH_LIKE	20	"A moment of silence.
The world steadied its breath."
fr	outcome.success.normal.pool	ENGLISH_LIKE	21	"The record is etched deep in the sand—
beyond the reach of the wind."
fr	outcome.success.normal.pool	ENGLISH_LIKE	22	"Harmony was restored.
Everything had been for this moment."
fr	outcome.success.normal.pool	ENGLISH_LIKE	23	"RUN COMPLETE.
Clear. Found it.
That's enough."
fr	outcome.success.normal.pool	ENGLISH_LIKE	24	"RUN COMPLETE.
The path held.
So did you."
fr	outcome.success.normal.pool	ENGLISH_LIKE	25	"The sky has kept moving.
So can you."
fr	outcome.success.normal.pool	ENGLISH_LIKE	26	"RUN COMPLETE.
A quiet result.
The weight of real work."
fr	outcome.success.normal.pool	ENGLISH_LIKE	27	"You only walked the path
the world had laid out for you."
fr	outcome.success.normal.pool	ENGLISH_LIKE	28	"The ground didn’t give way.
It trusted your steps."
fr	outcome.success.normal.pool	ENGLISH_LIKE	29	"This moment aligned
with the stars’ ancient rhythm."
fr	outcome.success.normal.pool	ENGLISH_LIKE	30	"You didn’t take anything.
 You understood something."
fr	outcome.success.normal.pool	ENGLISH_LIKE	31	"You didn’t gain a thing.
You only saw the truth for what it was."
fr	outcome.success.normal.pool	ENGLISH_LIKE	32	"You didn’t take this place.
You belonged here."
fr	outcome.success.normal.pool	ENGLISH_LIKE	33	"You walked a road
older than memory itself."
fr	outcome.success.normal.pool	ENGLISH_LIKE	34	"The earth did not resist.
It recognized you."
fr	outcome.success.normal.pool	ENGLISH_LIKE	35	"This moment aligned
 with the stillness of the stars."
fr	outcome.success.hard.pool	ENGLISH_LIKE	1	"In the north wind,
clarity outlasts speed."
fr	outcome.success.hard.pool	ENGLISH_LIKE	2	"The center was found.
 The world came to rest."
fr	outcome.success.hard.pool	ENGLISH_LIKE	3	"The stars stay silent.
Your record does the speaking."
fr	outcome.success.hard.pool	ENGLISH_LIKE	4	"The result  remained.
The position changed."
fr	outcome.success.hard.pool	ENGLISH_LIKE	5	"Between ice and glass,
you chose control."
fr	outcome.success.hard.pool	ENGLISH_LIKE	6	"The waves fell quiet,
and the sea reclaimed its hidden depths."
fr	outcome.success.hard.pool	ENGLISH_LIKE	7	"Some treasures still await.
Next time, a different path."
fr	outcome.success.hard.pool	ENGLISH_LIKE	8	"The sky didn’t change.
You did."
fr	outcome.success.hard.pool	ENGLISH_LIKE	9	"The moment passed.
What remained was order."
fr	outcome.success.hard.pool	ENGLISH_LIKE	10	"Winter is honest.
So was your run."
fr	outcome.success.hard.pool	ENGLISH_LIKE	11	"The stars aligned for a moment.
You noticed."
fr	outcome.success.hard.pool	ENGLISH_LIKE	12	"The distance closed.
Time did not."
fr	outcome.success.hard.pool	ENGLISH_LIKE	13	"The world’s rules stood firm.
 And the signal of possibility was real."
fr	outcome.success.hard.pool	ENGLISH_LIKE	14	"The path closed quietly.
You were already through."
fr	outcome.success.hard.pool	ENGLISH_LIKE	15	"Nothing changed.
Only your position did."
fr	outcome.success.hard.pool	ASCII_LIKE	16	"Not luck.
Alignment."
fr	outcome.success.hard.pool	ENGLISH_LIKE	17	"The moment passed.
The record remains."
fr	outcome.success.hard.pool	ENGLISH_LIKE	18	"The outcome didn’t change.
Still, you moved forward."
fr	outcome.success.hard.pool	ENGLISH_LIKE	19	"The output didn’t change.
But you reached a new level."
fr	outcome.success.hard.pool	ENGLISH_LIKE	20	"The ending was the same.
But the one who reached it had changed."
fr	outcome.success.hard.pool	ENGLISH_LIKE	21	"The destination is the same
—but you’re no longer the traveler you once were."
fr	outcome.success.hard.pool	ENGLISH_LIKE	22	"Light fell evenly, ,
and every shadow vanished."
fr	outcome.success.hard.pool	ENGLISH_LIKE	23	"The wind fell silent.
and everything returned to where it belonged."
fr	outcome.success.hard.pool	ENGLISH_LIKE	24	"A moment of silence.
The world steadied its breath."
fr	outcome.success.hard.pool	ENGLISH_LIKE	25	"The record is etched deep in the sand—
beyond the reach of the wind."
fr	outcome.success.hard.pool	ENGLISH_LIKE	26	"Harmony was restored.
Everything had been for this moment."
fr	outcome.success.hard.pool	ENGLISH_LIKE	27	"Time slipped by in silence,
tucked away in the corners of memory."
fr	outcome.success.hard.pool	ENGLISH_LIKE	28	"The sky shifted in color,
and one story came to its end."
fr	outcome.success.hard.pool	ENGLISH_LIKE	29	"The waves grew calm,
and the sea hid its depths once more."
fr	outcome.success.hard.pool	ENGLISH_LIKE	30	"The footsteps stopped,
and only the place remained."
fr	outcome.success.hard.pool	ENGLISH_LIKE	31	"Victory and defeat 
are nothing more than grains of sand."
fr	outcome.success.hard.pool	ENGLISH_LIKE	32	"The road goes on—or it ends.
Either way, it lies on the same earth."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	1	"Time ran out.
Nothing else did."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	2	"The treasure can wait.
So can you."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	3	"Breathe in.
Then again."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	4	"That’s all for now.
On to the next step."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	5	"You're still here.
That’s what matters."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	6	"The run ended.
You didn’t."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	7	"TIME'S UP.
The run ended.
You didn't."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	8	"TIME'S UP.
The rules don’t change.
Again."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	9	"TIME'S UP.
“So close” is real."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	10	"The sun sank,
and shadow covered the world once again."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	11	"The last grains of sand fell,
and the story quietly came to a close."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	12	"The wind swept through,
and the footprints vanished without a trace."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	13	"The tide came in,
What once had been there returned to the sea."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	14	"Silence.
Only time passed through."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	15	"Victory and defeat 
are nothing more than grains of sand."
fr	outcome.timeup.easy.pool	ENGLISH_LIKE	16	"The road goes on—or it ends.
Either way, it lies on the same earth."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	1	"The distance closed.
Time did not."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	2	"The world kept its rules.
You touched the edge."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	3	"You didn’t make it.
But the signal was real."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	4	"Some treasures still await.
Let’s try a different path."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	5	"The result remained.
The position changed."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	6	"Time ran out.
Meaning didn't."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	7	"So close.
The sound said so."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	8	"The map is still open.
Come back to it."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	9	"The world’s rules stood firm.
The signal of possibility was real."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	10	The world kept its rules.
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	11	"The moment passed.
The record remains."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	12	"The sun sank,
and shadow covered the world once again."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	13	"The last grains of sand fell,
and the story quietly came to a close."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	14	"The wind swept through,
and the footprints vanished without a trace."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	15	"The tide came in,
What once had been there returned to the sea."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	16	"Silence.
Only time passed through."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	17	"Victory and defeat 
are nothing more than grains of sand."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	18	"The road goes on—or it ends.
Either way, it lies on the same earth."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	19	"> Time ran out.
> 
> Nothing else did."
fr	outcome.timeup.normal.pool	ENGLISH_LIKE	20	"> The outcome didn’t change.
> 
> But your position did."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	1	"Even the aurora fades.
Come back with a new stride."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	2	"In a fragile world,
haste shatters clarity before it can be found."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	3	"The moment slipped away.
The meaning did not."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	4	"Winter is patient.
Be the same."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	5	"The sky kept moving.
So will you."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	6	"The story moves on.
The end is not yet."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	7	"The stars were there, watching.
Again."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	8	"Ice takes its time.
Neither do you."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	9	"The sky kept moving.
So can you."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	10	"The north has learned to wait.
So should you."
fr	outcome.timeup.hard.pool	ASCII_LIKE	11	"This is an interlude
—It’s not over."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	12	"Like drifting clouds,
don’t lose your flow—like a river."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	13	"The sound was near.
The distance was real.
But that moment can’t be saved."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	14	"You were closing in.
Only time wasn’t."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	15	"The world held to its rules.
You touched the edge of them."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	16	"You didn’t reach the treasure. 
But the signal was real."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	17	"Nothing changed.
Only your position did."
fr	outcome.timeup.hard.pool	ASCII_LIKE	18	"It wasn’t luck.
Alignment."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	19	"The moment slipped away,
but the record stayed."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	20	"You crossed fragile ground
and left the horizon unbroken."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed.
The record remains."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	22	"The sun sank,
and shadow covered the world once again."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	23	"The last grains of sand fell,
and the story quietly came to a close."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	24	"The wind swept through,
and the footprints vanished without a trace."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	25	"The tide came in,
What once had been there returned to the sea."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	26	"Silence.
Only time passed through."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	27	"Victory and defeat 
are nothing more than grains of sand."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	28	"The road goes on—or it ends.
Either way, it lies on the same earth."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	29	"The season closed.
The land remained."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	30	"The path The path remains.
Only your steps stopped."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	31	"Your time ran out.
The sky didn’t."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	32	"It wasn’t rejection.
Only silence."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	33	"The world is still intact.
You can return—changed."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	34	"The season ended.
The forest remains."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	35	"The distance was closing.
Time kept its rhythm."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	36	"Your time came to a halt.
The sky kept moving."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	37	"Not rejection
Just silence."
fr	outcome.timeup.hard.pool	ENGLISH_LIKE	38	"The path is still here.
You can come back—changed."
is	outcome.success.easy.pool	ENGLISH_LIKE	1	"You’ve made it.
The truth remains."
is	outcome.success.easy.pool	ENGLISH_LIKE	2	"Even if it was only a small step,
you held your ground."
is	outcome.success.easy.pool	ENGLISH_LIKE	3	"You listened.
 The path opened."
is	outcome.success.easy.pool	ENGLISH_LIKE	4	"> You made it here
> 
> The rules were simple —
> 
> the choice was yours."
is	outcome.success.easy.pool	ENGLISH_LIKE	5	"> Distance became meaning.
> 
> and time answered your footsteps."
is	outcome.success.easy.pool	ENGLISH_LIKE	6	"> Not everything shines forever.
> 
> But this moment did."
is	outcome.success.easy.pool	ENGLISH_LIKE	7	"Light fell evenly, ,
and every shadow vanished."
is	outcome.success.easy.pool	ENGLISH_LIKE	8	"The wind fell silent.
and everything returned to where it belonged."
is	outcome.success.easy.pool	ENGLISH_LIKE	9	"A moment of silence.
The world steadied its breath."
is	outcome.success.easy.pool	ENGLISH_LIKE	10	"The record is etched deep in the sand—
beyond the reach of the wind."
is	outcome.success.easy.pool	ENGLISH_LIKE	11	"Harmony was restored.
Everything had been for this moment."
is	outcome.success.easy.pool	ENGLISH_LIKE	12	"Time slipped by in silence,
tucked away in the corners of memory."
is	outcome.success.easy.pool	ENGLISH_LIKE	13	"The sky shifted in color,
and one story came to its end."
is	outcome.success.easy.pool	ENGLISH_LIKE	14	"The waves grew calm,
and the sea hid its depths once more."
is	outcome.success.easy.pool	ENGLISH_LIKE	15	"The footsteps stopped,
and only the place remained."
is	outcome.success.easy.pool	ENGLISH_LIKE	16	"Victory and defeat 
are nothing more than grains of sand."
is	outcome.success.easy.pool	ENGLISH_LIKE	17	"The road goes on—or it ends.
Either way, it lies on the same earth."
is	outcome.success.normal.pool	ENGLISH_LIKE	1	"The distance has found its meaning.
Time has rewarded your journey."
is	outcome.success.normal.pool	ENGLISH_LIKE	2	"The time is up.
but the rest is far from over."
is	outcome.success.normal.pool	ENGLISH_LIKE	3	"The axis is found.
the world has cased its motion."
is	outcome.success.normal.pool	ENGLISH_LIKE	4	"The glass held its breath,
and you held your ground."
