lang	kind	key	value
lzh	JP_CJK_LIKE	ui.auto.treasurerun_lang_config_yml__2dde4625_33	[TreasureRun][Lang] config.yml 無 'language:' 節。
lzh	JP_CJK_LIKE	ui.auto.treasurerun_lang_material_la_bc70a401	[TreasureRun][Lang] 無效 Material: lang=
lzh	JP_CJK_LIKE	ui.auto.treasurerun_lang_language_ic_4bc2362d	[TreasureRun][Lang] 無 'language.iconMaterial:' 節（皆為PAPER）
lzh	JP_CJK_LIKE	ui.auto.click_to_select_aac1569c_100	點擊以選
lzh	JP_CJK_LIKE	ui.auto.treasurerunmultichestplugin_4499e25c	🌈 TreasureRunMultiChestPlugin: 起動 🌈
lzh	JP_CJK_LIKE	ui.auto.treasurerunmultichestplugin_a507471a	✅ TreasureRunMultiChestPlugin が正常に起動しました！
lzh	JP_CJK_LIKE	ui.auto.treasurerunmultichestplugin_c2111711	🔻 TreasureRunMultiChestPlugin: 無効化
lzh	JP_CJK_LIKE	ui.auto.text_4f7e7cfa	得下界合金錠！
lzh	JP_CJK_LIKE	ui.auto.text_1a6173d3	得鑽石！
lzh	JP_CJK_LIKE	ui.auto.text_b6568a8d	得金蘋果！
lzh	JP_CJK_LIKE	ui.auto.gamestart_easy_normal_hard_230bd0bd	再試他途！重試請用 /gamestart <easy|normal|hard>！
lzh	JP_CJK_LIKE	ui.auto.text_9310a1a7	戲已進行。
lzh	JP_CJK_LIKE	ui.auto.text_9310a1a7_908	戲已進行。
lzh	JP_CJK_LIKE	ui.auto.text_9310a1a7_1601	戲已進行。
lzh	JP_CJK_LIKE	ui.auto.text_f9c4c4e2	戲終！總分:
lzh	JP_CJK_LIKE	ui.auto.text_ec39d8ad	餘時
lzh	JP_CJK_LIKE	ui.auto.text_d6e25e00	餘時:
nl	ENGLISH_LIKE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	★ Favorite saved! (Sneak+RightClick)
nl	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
nl	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
nl	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
nl	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
nl	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
nl	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
nl	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
nl	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
nl	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
nl	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
nl	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
nl	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
nl	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
nl	ENGLISH_LIKE	ui.labels.tabs	Tabs
nl	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
nl	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
nl	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
nl	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
nl	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
nl	JP_CJK_LIKE	commands.text_2bf42ec8	このコマンドはプレイヤーのみが実行できます。
nl	JP_CJK_LIKE	commands.text_2bf42ec8_18	このコマンドはプレイヤーのみが実行できます。
nl	JP_CJK_LIKE	commands.3_3d5021f7	スペシャルエメラルドの作成には、ダイヤモンドが3個必要です。
nl	JP_CJK_LIKE	commands.text_e096c9a4	&6特製エメラルド
nl	JP_CJK_LIKE	commands.3_71b78a44	ダイヤモンド3個でスペシャルエメラルドを作成しました！
nl	JP_CJK_LIKE	commands.text_3030fd61	プレイヤーのみ実行できます
nl	JP_CJK_LIKE	commands.op_10caf0f6	権限がありません（OP限定）
nl	JP_CJK_LIKE	commands.rank_1_2_3_demo_d87f40da	使い方: /rank <1|2|3|demo>
nl	JP_CJK_LIKE	commands.rank_1_2_3_demo_4f3e3084	数字で入力してください: /rank <1|2|3|demo>
nl	JP_CJK_LIKE	commands.1_3_rank_1_2_3_7f459bd0	1〜3だけ使えます: /rank <1|2|3>
nl	JP_CJK_LIKE	commands.db_e5d54fbd	の演出だけ発動しました（ランキング/DBは変更なし）
nl	JP_CJK_LIKE	commands.text_bed3daf7	このコマンドはプレイヤーのみ実行できます。
nl	JP_CJK_LIKE	commands.treasurerun_bcef4fe9	[TreasureRun] ステージ管理が初期化されていません。
nl	JP_CJK_LIKE	commands.text_287fa0f1	個の難易度ブロックを片付けました。
nl	JP_CJK_LIKE	commands.text_44a99db9	このコマンドはプレイヤーからのみ実行できます。
nl	JP_CJK_LIKE	commands.text_fd02f248	制限時間:
nl	JP_CJK_LIKE	commands.text_f166cc04	§a宝探しゲーム開始！ 難易度:
nl	JP_CJK_LIKE	commands.text_2281b097	個のチェストを生成しました。宝物は
nl	JP_CJK_LIKE	items.text_7567bb35	特製エメラルドのレシピを登録しました。
nl	JP_CJK_LIKE	items.text_7a04254b	&e特製リンゴ
nl	JP_CJK_LIKE	items.text_e8d4013d	特製リンゴのレシピを登録しました。
nl	JP_CJK_LIKE	items.text_e42912c7	&7特製鉄ブロック
nl	JP_CJK_LIKE	items.text_c89dea57	特製鉄ブロックのレシピを登録しました。
pt	MISSING_VISIBLE	commands.1_3_rank_1_2_3_7f459bd0	
pt	MISSING_VISIBLE	commands.3_3d5021f7	
pt	MISSING_VISIBLE	commands.3_71b78a44	
pt	MISSING_VISIBLE	commands.db_e5d54fbd	
pt	MISSING_VISIBLE	commands.op_10caf0f6	
pt	MISSING_VISIBLE	commands.quotefavorite_book_open_cata_055de855	
pt	MISSING_VISIBLE	commands.quotefavorite_book_other_ope_bdcbafba	
pt	MISSING_VISIBLE	commands.quotefavorite_book_success_o_afe31501	
pt	MISSING_VISIBLE	commands.quotefavorite_book_timeup_op_08b799b0	
pt	MISSING_VISIBLE	commands.quotefavorite_book_toc_open__c7d02ede	
pt	MISSING_VISIBLE	commands.rank_1_2_3_demo_4f3e3084	
pt	MISSING_VISIBLE	commands.rank_1_2_3_demo_d87f40da	
pt	MISSING_VISIBLE	commands.success_normal_en_the_obstac_b627a544	
pt	MISSING_VISIBLE	commands.text_2281b097	
pt	MISSING_VISIBLE	commands.text_287fa0f1	
pt	MISSING_VISIBLE	commands.text_2bf42ec8	
pt	MISSING_VISIBLE	commands.text_2bf42ec8_18	
pt	MISSING_VISIBLE	commands.text_3030fd61	
pt	MISSING_VISIBLE	commands.text_44a99db9	
pt	MISSING_VISIBLE	commands.text_bed3daf7	
pt	MISSING_VISIBLE	commands.text_e096c9a4	
pt	MISSING_VISIBLE	commands.text_f166cc04	
pt	MISSING_VISIBLE	commands.text_fd02f248	
pt	MISSING_VISIBLE	commands.time_up_bc0cd646	
pt	MISSING_VISIBLE	commands.treasurerun_bcef4fe9	
pt	MISSING_VISIBLE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	
pt	MISSING_VISIBLE	favorites.auto.no_text_b87d9ee6	
pt	MISSING_VISIBLE	favorites.auto.order_by_created_at_desc_lim_f22988c0	
pt	MISSING_VISIBLE	favorites.auto.player_uuid_quote_hash_outco_49f06b31	
pt	MISSING_VISIBLE	favorites.auto.treasurerun_favorites_0c778ce1	
pt	MISSING_VISIBLE	favorites.auto.treasurerun_favorites_templa_a0a4bf2e	
pt	MISSING_VISIBLE	favorites.auto.values_643f4d2f	
pt	MISSING_VISIBLE	favorites.auto.where_player_uuid_53558ea9	
pt	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_id_f4a80773	
pt	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_quote__36106f85	
pt	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_quote__81bcaee5	
pt	MISSING_VISIBLE	favorites.auto.where_player_uuid_ef617232	
pt	MISSING_VISIBLE	favorites.table	
pt	MISSING_VISIBLE	game.auto.a_hidden_power_awakens_7620bc4d	
pt	MISSING_VISIBLE	game.auto.backup_cfe9e6cf	
pt	MISSING_VISIBLE	game.auto.congratulations_38fd1594	
pt	MISSING_VISIBLE	game.auto.count_int_not_null_660eadd8	
pt	MISSING_VISIBLE	game.auto.cursor_7fabae3f	
pt	MISSING_VISIBLE	game.auto.dj_onalltreasurescollected_a871afdd	
pt	MISSING_VISIBLE	game.auto.failed_to_save_treasure_coun_9d94c0cc	
pt	MISSING_VISIBLE	game.auto.ingredients_snapshot_98cb38c3	
pt	MISSING_VISIBLE	game.auto.inventoryclickevent_fired_8520aa1c	
pt	MISSING_VISIBLE	game.auto.items_current_0629a198	
pt	MISSING_VISIBLE	game.auto.k_llun_r_dj_pinu_16494877	
pt	MISSING_VISIBLE	game.auto.merchant_view_title_daf2a73a	
pt	ENGLISH_LIKE	ui.labels.page	&8Página {page}/{total}&r
pt	ENGLISH_LIKE	ui.quote.noLogs	Ainda não há registros de citações. São salvos automaticamente em SUCCESS / TIME_UP.
pt	ENGLISH_LIKE	ui.menu.page.contents.savedOn	  · Salvo em SUCCESS / TIME_UP
pt	JP_CJK_LIKE	ui.auto.treasurerunmultichestplugin_4499e25c	🌈 TreasureRunMultiChestPlugin: 起動 🌈
pt	JP_CJK_LIKE	ui.auto.treasurerunmultichestplugin_a507471a	✅ TreasureRunMultiChestPlugin が正常に起動しました！
pt	JP_CJK_LIKE	ui.auto.treasurerunmultichestplugin_c2111711	🔻 TreasureRunMultiChestPlugin: 無効化
pt	JP_CJK_LIKE	ui.menu.legacy.toc.message	&6===== 🌟 TreasureRun Conteúdo 🌟 =====\n&b1. Objetivo\n&f   ・Abra o maior número de baús dentro do limite de tempo.\n\n&b2. Dificuldade atual\n&f   ・Dificuldade: &e{difficulty}\n\n&6==================
ru	ENGLISH_LIKE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	★ Favorite saved! (Sneak+RightClick)
ru	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
ru	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
ru	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
ru	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
ru	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
ru	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
ru	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
ru	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
ru	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
ru	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
ru	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
ru	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
ru	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
ru	ENGLISH_LIKE	ui.labels.tabs	Tabs
ru	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
ru	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
ru	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
ru	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
ru	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
ru	JP_CJK_LIKE	commands.text_2bf42ec8	このコマンドはプレイヤーのみが実行できます。
ru	JP_CJK_LIKE	commands.text_2bf42ec8_18	このコマンドはプレイヤーのみが実行できます。
ru	JP_CJK_LIKE	commands.3_3d5021f7	スペシャルエメラルドの作成には、ダイヤモンドが3個必要です。
ru	JP_CJK_LIKE	commands.text_e096c9a4	&6特製エメラルド
ru	JP_CJK_LIKE	commands.3_71b78a44	ダイヤモンド3個でスペシャルエメラルドを作成しました！
ru	JP_CJK_LIKE	commands.text_3030fd61	プレイヤーのみ実行できます
ru	JP_CJK_LIKE	commands.op_10caf0f6	権限がありません（OP限定）
ru	JP_CJK_LIKE	commands.rank_1_2_3_demo_d87f40da	使い方: /rank <1|2|3|demo>
ru	JP_CJK_LIKE	commands.rank_1_2_3_demo_4f3e3084	数字で入力してください: /rank <1|2|3|demo>
ru	JP_CJK_LIKE	commands.1_3_rank_1_2_3_7f459bd0	1〜3だけ使えます: /rank <1|2|3>
ru	JP_CJK_LIKE	commands.db_e5d54fbd	の演出だけ発動しました（ランキング/DBは変更なし）
ru	JP_CJK_LIKE	commands.text_bed3daf7	このコマンドはプレイヤーのみ実行できます。
ru	JP_CJK_LIKE	commands.treasurerun_bcef4fe9	[TreasureRun] ステージ管理が初期化されていません。
ru	JP_CJK_LIKE	commands.text_287fa0f1	個の難易度ブロックを片付けました。
ru	JP_CJK_LIKE	commands.text_44a99db9	このコマンドはプレイヤーからのみ実行できます。
ru	JP_CJK_LIKE	commands.text_fd02f248	制限時間:
ru	JP_CJK_LIKE	commands.text_f166cc04	§a宝探しゲーム開始！ 難易度:
ru	JP_CJK_LIKE	commands.text_2281b097	個のチェストを生成しました。宝物は
ru	JP_CJK_LIKE	items.text_7567bb35	特製エメラルドのレシピを登録しました。
ru	JP_CJK_LIKE	items.text_7a04254b	&e特製リンゴ
ru	JP_CJK_LIKE	items.text_e8d4013d	特製リンゴのレシピを登録しました。
ru	JP_CJK_LIKE	items.text_e42912c7	&7特製鉄ブロック
ru	JP_CJK_LIKE	items.text_c89dea57	特製鉄ブロックのレシピを登録しました。
sa	ENGLISH_LIKE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	★ Favorite saved! (Sneak+RightClick)
sa	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
sa	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
sa	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
sa	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
sa	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
sa	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
sa	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
sa	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
sa	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
sa	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
sa	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
sa	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
sa	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
sa	ENGLISH_LIKE	ui.labels.tabs	Tabs
sa	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
sa	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
sa	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
sa	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
sa	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
sa	JP_CJK_LIKE	commands.text_2bf42ec8	このコマンドはプレイヤーのみが実行できます。
sa	JP_CJK_LIKE	commands.text_2bf42ec8_18	このコマンドはプレイヤーのみが実行できます。
sa	JP_CJK_LIKE	commands.3_3d5021f7	スペシャルエメラルドの作成には、ダイヤモンドが3個必要です。
sa	JP_CJK_LIKE	commands.text_e096c9a4	&6特製エメラルド
sa	JP_CJK_LIKE	commands.3_71b78a44	ダイヤモンド3個でスペシャルエメラルドを作成しました！
sa	JP_CJK_LIKE	commands.text_3030fd61	プレイヤーのみ実行できます
sa	JP_CJK_LIKE	commands.op_10caf0f6	権限がありません（OP限定）
sa	JP_CJK_LIKE	commands.rank_1_2_3_demo_d87f40da	使い方: /rank <1|2|3|demo>
sa	JP_CJK_LIKE	commands.rank_1_2_3_demo_4f3e3084	数字で入力してください: /rank <1|2|3|demo>
sa	JP_CJK_LIKE	commands.1_3_rank_1_2_3_7f459bd0	1〜3だけ使えます: /rank <1|2|3>
sa	JP_CJK_LIKE	commands.db_e5d54fbd	の演出だけ発動しました（ランキング/DBは変更なし）
sa	JP_CJK_LIKE	commands.text_bed3daf7	このコマンドはプレイヤーのみ実行できます。
sa	JP_CJK_LIKE	commands.treasurerun_bcef4fe9	[TreasureRun] ステージ管理が初期化されていません。
sa	JP_CJK_LIKE	commands.text_287fa0f1	個の難易度ブロックを片付けました。
sa	JP_CJK_LIKE	commands.text_44a99db9	このコマンドはプレイヤーからのみ実行できます。
sa	JP_CJK_LIKE	commands.text_fd02f248	制限時間:
sa	JP_CJK_LIKE	commands.text_f166cc04	§a宝探しゲーム開始！ 難易度:
sa	JP_CJK_LIKE	commands.text_2281b097	個のチェストを生成しました。宝物は
sa	JP_CJK_LIKE	items.text_7567bb35	特製エメラルドのレシピを登録しました。
sa	JP_CJK_LIKE	items.text_7a04254b	&e特製リンゴ
sa	JP_CJK_LIKE	items.text_e8d4013d	特製リンゴのレシピを登録しました。
sa	JP_CJK_LIKE	items.text_e42912c7	&7特製鉄ブロック
sa	JP_CJK_LIKE	items.text_c89dea57	特製鉄ブロックのレシピを登録しました。
sv	MISSING_VISIBLE	ui.gameMenu.pluginNotReady	
sv	MISSING_VISIBLE	ui.symbol.activeMarker	
sv	MISSING_VISIBLE	ui.symbol.bookPrefix	
sv	MISSING_VISIBLE	ui.symbol.dbBullet	
sv	MISSING_VISIBLE	ui.symbol.favoriteIdPrefix	
sv	MISSING_VISIBLE	ui.symbol.favoritePrefix	
sv	MISSING_VISIBLE	ui.symbol.indexPrefix	
sv	MISSING_VISIBLE	ui.symbol.labelClose	
sv	MISSING_VISIBLE	ui.symbol.labelOpen	
sv	MISSING_VISIBLE	ui.symbol.legendPrefix	
sv	MISSING_VISIBLE	ui.symbol.metaClose	
sv	MISSING_VISIBLE	ui.symbol.metaOpen	
sv	MISSING_VISIBLE	ui.symbol.tabActiveClose	
sv	MISSING_VISIBLE	ui.symbol.tabActiveOpen	
sv	MISSING_VISIBLE	ui.symbol.tabInactiveClose	
sv	MISSING_VISIBLE	ui.symbol.tabInactiveOpen	
sv	ENGLISH_LIKE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	★ Favorite saved! (Sneak+RightClick)
sv	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
sv	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
sv	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
sv	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
sv	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
sv	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
sv	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
sv	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
sv	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
sv	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
sv	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
sv	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
sv	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
sv	ENGLISH_LIKE	ui.labels.tabs	Tabs
sv	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
sv	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
sv	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
sv	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
sv	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
sv	JP_CJK_LIKE	commands.text_2bf42ec8	このコマンドはプレイヤーのみが実行できます。
sv	JP_CJK_LIKE	commands.text_2bf42ec8_18	このコマンドはプレイヤーのみが実行できます。
sv	JP_CJK_LIKE	commands.3_3d5021f7	スペシャルエメラルドの作成には、ダイヤモンドが3個必要です。
sv	JP_CJK_LIKE	commands.text_e096c9a4	&6特製エメラルド
sv	JP_CJK_LIKE	commands.3_71b78a44	ダイヤモンド3個でスペシャルエメラルドを作成しました！
sv	JP_CJK_LIKE	commands.text_3030fd61	プレイヤーのみ実行できます
sv	JP_CJK_LIKE	commands.op_10caf0f6	権限がありません（OP限定）
sv	JP_CJK_LIKE	commands.rank_1_2_3_demo_d87f40da	使い方: /rank <1|2|3|demo>
sv	JP_CJK_LIKE	commands.rank_1_2_3_demo_4f3e3084	数字で入力してください: /rank <1|2|3|demo>
sv	JP_CJK_LIKE	commands.1_3_rank_1_2_3_7f459bd0	1〜3だけ使えます: /rank <1|2|3>
sv	JP_CJK_LIKE	commands.db_e5d54fbd	の演出だけ発動しました（ランキング/DBは変更なし）
sv	JP_CJK_LIKE	commands.text_bed3daf7	このコマンドはプレイヤーのみ実行できます。
sv	JP_CJK_LIKE	commands.treasurerun_bcef4fe9	[TreasureRun] ステージ管理が初期化されていません。
sv	JP_CJK_LIKE	commands.text_287fa0f1	個の難易度ブロックを片付けました。
sv	JP_CJK_LIKE	commands.text_44a99db9	このコマンドはプレイヤーからのみ実行できます。
sv	JP_CJK_LIKE	commands.text_fd02f248	制限時間:
sv	JP_CJK_LIKE	commands.text_f166cc04	§a宝探しゲーム開始！ 難易度:
sv	JP_CJK_LIKE	commands.text_2281b097	個のチェストを生成しました。宝物は
sv	JP_CJK_LIKE	items.text_7567bb35	特製エメラルドのレシピを登録しました。
sv	JP_CJK_LIKE	items.text_7a04254b	&e特製リンゴ
sv	JP_CJK_LIKE	items.text_e8d4013d	特製リンゴのレシピを登録しました。
sv	JP_CJK_LIKE	items.text_e42912c7	&7特製鉄ブロック
sv	JP_CJK_LIKE	items.text_c89dea57	特製鉄ブロックのレシピを登録しました。
zh_tw	MISSING_VISIBLE	commands.1_3_rank_1_2_3_7f459bd0	
zh_tw	MISSING_VISIBLE	commands.3_3d5021f7	
zh_tw	MISSING_VISIBLE	commands.3_71b78a44	
zh_tw	MISSING_VISIBLE	commands.db_e5d54fbd	
zh_tw	MISSING_VISIBLE	commands.op_10caf0f6	
zh_tw	MISSING_VISIBLE	commands.quotefavorite_book_open_cata_055de855	
zh_tw	MISSING_VISIBLE	commands.quotefavorite_book_other_ope_bdcbafba	
zh_tw	MISSING_VISIBLE	commands.quotefavorite_book_success_o_afe31501	
zh_tw	MISSING_VISIBLE	commands.quotefavorite_book_timeup_op_08b799b0	
zh_tw	MISSING_VISIBLE	commands.quotefavorite_book_toc_open__c7d02ede	
zh_tw	MISSING_VISIBLE	commands.rank_1_2_3_demo_4f3e3084	
zh_tw	MISSING_VISIBLE	commands.rank_1_2_3_demo_d87f40da	
zh_tw	MISSING_VISIBLE	commands.success_normal_en_the_obstac_b627a544	
zh_tw	MISSING_VISIBLE	commands.text_2281b097	
zh_tw	MISSING_VISIBLE	commands.text_287fa0f1	
zh_tw	MISSING_VISIBLE	commands.text_2bf42ec8	
zh_tw	MISSING_VISIBLE	commands.text_2bf42ec8_18	
zh_tw	MISSING_VISIBLE	commands.text_3030fd61	
zh_tw	MISSING_VISIBLE	commands.text_44a99db9	
zh_tw	MISSING_VISIBLE	commands.text_bed3daf7	
zh_tw	MISSING_VISIBLE	commands.text_e096c9a4	
zh_tw	MISSING_VISIBLE	commands.text_f166cc04	
zh_tw	MISSING_VISIBLE	commands.text_fd02f248	
zh_tw	MISSING_VISIBLE	commands.time_up_bc0cd646	
zh_tw	MISSING_VISIBLE	commands.treasurerun_bcef4fe9	
zh_tw	MISSING_VISIBLE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	
zh_tw	MISSING_VISIBLE	favorites.auto.no_text_b87d9ee6	
zh_tw	MISSING_VISIBLE	favorites.auto.order_by_created_at_desc_lim_f22988c0	
zh_tw	MISSING_VISIBLE	favorites.auto.player_uuid_quote_hash_outco_49f06b31	
zh_tw	MISSING_VISIBLE	favorites.auto.treasurerun_favorites_0c778ce1	
zh_tw	MISSING_VISIBLE	favorites.auto.treasurerun_favorites_templa_a0a4bf2e	
zh_tw	MISSING_VISIBLE	favorites.auto.values_643f4d2f	
zh_tw	MISSING_VISIBLE	favorites.auto.where_player_uuid_53558ea9	
zh_tw	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_id_f4a80773	
zh_tw	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_quote__36106f85	
zh_tw	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_quote__81bcaee5	
zh_tw	MISSING_VISIBLE	favorites.auto.where_player_uuid_ef617232	
zh_tw	MISSING_VISIBLE	favorites.table	
zh_tw	MISSING_VISIBLE	game.auto.a_hidden_power_awakens_7620bc4d	
zh_tw	MISSING_VISIBLE	game.auto.backup_cfe9e6cf	
zh_tw	MISSING_VISIBLE	game.auto.congratulations_38fd1594	
zh_tw	MISSING_VISIBLE	game.auto.count_int_not_null_660eadd8	
zh_tw	MISSING_VISIBLE	game.auto.cursor_7fabae3f	
zh_tw	MISSING_VISIBLE	game.auto.dj_onalltreasurescollected_a871afdd	
zh_tw	MISSING_VISIBLE	game.auto.failed_to_save_treasure_coun_9d94c0cc	
zh_tw	MISSING_VISIBLE	game.auto.ingredients_snapshot_98cb38c3	
zh_tw	MISSING_VISIBLE	game.auto.inventoryclickevent_fired_8520aa1c	
zh_tw	MISSING_VISIBLE	game.auto.items_current_0629a198	
zh_tw	MISSING_VISIBLE	game.auto.k_llun_r_dj_pinu_16494877	
zh_tw	MISSING_VISIBLE	game.auto.merchant_view_title_daf2a73a	
zh_tw	ENGLISH_LIKE	ui.labels.page	&8第 {page}/{total} 頁&r
zh_tw	ENGLISH_LIKE	ui.menu.page.contents.savedOn	  · 於 SUCCESS / TIME_UP 時保存
zh_tw	JP_CJK_LIKE	outcome.notice.timeUpGameOver	時間到了，遊戲結束。
zh_tw	JP_CJK_LIKE	outcome.notice.retryGuide	請換一條路線再試一次。
zh_tw	JP_CJK_LIKE	ui.labels.tabs	&6分頁:&r
zh_tw	JP_CJK_LIKE	ui.labels.page	&8第 {page}/{total} 頁&r
zh_tw	JP_CJK_LIKE	ui.labels.tab.all	全部
zh_tw	JP_CJK_LIKE	ui.labels.tab.success	成功
zh_tw	JP_CJK_LIKE	ui.labels.tab.timeUp	時間到
zh_tw	JP_CJK_LIKE	ui.labels.tab.favorites	收藏
zh_tw	JP_CJK_LIKE	ui.labels.latest	★ 最新
zh_tw	JP_CJK_LIKE	ui.labels.outcome.success	成功
